YEAR,STATEFIP,FEMALE,AGE,HISPANIC,ASIAN,BLACK,PACIFICISLANDER,WHITE,COLLEGE,INCOME
2018,15,1,21,0,0,0,0,1,1,28000
2018,15,1,90,0,0,0,0,1,0,33000
2018,15,0,19,0,1,0,0,1,0,1000
2018,15,0,22,1,0,0,0,1,0,25000
2018,15,1,28,0,0,0,1,0,0,8900
2018,15,0,22,0,0,0,0,1,0,20000
2018,15,0,55,0,0,0,1,0,0,24000
2018,15,1,89,0,1,0,0,0,0,15900
2018,15,1,43,0,0,0,1,0,0,17000
2018,15,1,92,0,1,0,0,0,1,29300
2018,15,0,66,0,1,0,0,0,0,0
2018,15,0,35,1,0,1,0,1,1,8000
2018,15,1,22,0,0,0,1,0,0,2500
2018,15,0,23,0,1,0,0,0,1,0
2018,15,0,32,0,0,0,0,1,0,30000
2018,15,0,92,0,0,0,1,0,0,20600
2018,15,0,21,0,1,0,0,0,0,0
2018,15,0,69,0,1,0,0,0,1,9300
2018,15,0,77,0,0,0,1,0,1,62600
2018,15,0,74,0,0,0,0,1,0,15600
2018,15,0,80,0,1,0,0,0,0,2400
2018,15,0,54,0,0,0,1,0,0,0
2018,15,0,61,0,1,0,0,0,0,0
2018,15,0,40,0,0,0,1,0,0,16000
2018,15,0,69,0,0,0,1,0,0,0
2018,15,0,35,1,0,1,0,1,1,8000
2018,15,0,96,0,1,0,0,0,0,18300
2018,15,0,52,0,0,0,0,1,0,0
2018,15,0,23,0,0,0,0,1,0,6000
2018,15,0,24,0,1,0,1,0,0,0
2018,15,0,35,1,0,1,0,1,1,8000
2018,15,1,91,0,1,0,0,0,1,15300
2018,15,0,47,0,0,0,0,1,0,0
2018,15,0,16,1,1,0,1,0,0,0
2018,15,0,40,0,0,0,1,0,0,5600
2018,15,0,49,1,0,0,0,1,0,0
2018,15,1,22,0,0,0,0,1,0,2500
2018,15,0,28,0,0,0,1,0,0,29100
2018,15,1,24,0,0,0,0,1,1,5200
2018,15,1,96,0,0,0,0,1,1,8600
2018,15,1,82,0,0,1,0,0,1,40300
2018,15,0,49,0,1,0,0,0,0,0
2018,15,0,36,0,0,0,0,1,0,20000
2018,15,0,19,0,0,0,0,1,0,20000
2018,15,0,24,0,0,0,0,1,0,26000
2018,15,0,20,0,0,0,0,1,0,24000
2018,15,1,18,0,0,0,0,1,0,2500
2018,15,1,46,0,0,0,0,1,0,0
2018,15,1,96,0,1,0,0,0,0,15700
2018,15,1,65,0,1,0,0,0,0,9600
2018,15,0,96,0,1,0,0,0,0,27600
2018,15,0,49,0,1,0,0,0,0,0
2018,15,0,26,0,0,0,0,1,0,30000
2018,15,0,20,1,0,0,0,1,0,7000
2018,15,0,23,0,0,0,0,1,0,14000
2018,15,1,32,0,0,0,1,0,0,0
2018,15,0,80,0,1,0,0,0,0,0
2018,15,1,96,1,0,0,1,0,0,9000
2018,15,0,90,0,1,0,0,0,0,0
2018,15,0,96,0,1,0,0,0,0,1900
2018,15,1,96,1,0,0,1,0,0,9000
2018,15,1,96,0,1,0,0,0,0,28100
2018,15,1,79,0,0,0,0,1,0,12600
2018,15,0,54,0,0,0,1,0,0,0
2018,15,0,77,0,0,0,0,1,1,6700
2018,15,0,26,0,1,0,0,0,0,8600
2018,15,1,96,0,1,0,0,0,0,15300
2018,15,0,27,0,1,0,0,0,0,29100
2018,15,0,21,1,0,0,0,1,0,24000
2018,15,0,18,0,1,0,1,1,0,1000
2018,15,0,36,1,0,0,0,0,0,16000
2018,15,0,40,1,0,0,1,0,0,0
2018,15,1,18,0,1,0,1,0,0,250
2018,15,1,27,1,1,0,0,1,1,30000
2018,15,0,59,0,0,0,0,1,0,7200
2018,15,0,80,0,1,0,0,0,0,0
2018,15,1,22,0,0,0,1,1,0,8000
2018,15,1,18,0,1,0,1,1,0,0
2018,15,0,25,1,0,0,0,0,0,48000
2018,15,0,31,1,0,0,1,0,0,8000
2018,15,0,23,0,0,0,0,1,0,30000
2018,15,0,29,0,0,0,0,1,0,48000
2018,15,1,18,0,0,0,0,1,0,2500
2018,15,1,89,0,1,0,0,0,0,15900
2018,15,0,37,0,0,1,0,0,0,600
2018,15,1,18,1,1,0,0,1,0,2000
2018,15,0,19,1,0,0,0,1,0,7000
2018,15,0,19,0,0,0,0,1,0,20000
2018,15,0,32,0,0,0,0,1,0,30000
2018,15,1,69,0,0,0,1,0,1,8600
2018,15,1,21,0,1,0,0,0,0,5200
2018,15,1,21,0,1,0,0,0,0,4050
2018,15,1,20,0,0,0,1,0,0,6000
2018,15,0,19,0,0,0,0,1,0,20000
2018,15,0,25,0,0,0,1,0,0,0
2018,15,0,30,0,0,0,0,1,0,16800
2018,15,0,20,0,0,0,0,1,0,6000
2018,15,1,82,0,0,1,0,0,1,40300
2018,15,0,57,0,0,0,1,0,0,0
2018,15,1,96,0,1,0,0,0,0,15300
2018,15,0,21,0,0,0,0,1,0,50000
2018,15,0,81,0,0,0,0,1,1,0
2018,15,0,80,0,1,0,0,0,0,0
2018,15,1,21,0,1,0,0,0,0,5200
2018,15,1,67,0,1,0,0,0,1,16400
2018,15,0,19,0,0,0,0,1,0,20000
2018,15,0,52,0,1,0,1,1,0,0
2018,15,1,53,0,0,0,1,0,0,4700
2018,15,0,34,0,0,0,1,0,0,21600
2018,15,0,23,0,0,0,0,1,0,14000
2018,15,0,18,0,0,0,0,1,0,26000
2018,15,0,66,0,0,0,0,1,0,9700
2018,15,0,33,1,0,0,1,0,0,0
2018,15,1,46,0,0,0,0,1,0,0
2018,15,1,80,0,0,0,0,1,1,0
2018,15,0,17,0,0,0,1,0,0,0
2018,15,0,26,0,0,0,0,1,0,30000
2018,15,1,64,0,1,0,0,0,0,22900
2018,15,0,53,0,1,0,0,1,0,0
2018,15,1,21,0,1,0,0,0,0,5200
2018,15,1,41,0,0,0,1,0,0,7500
2018,15,0,22,1,0,0,0,0,0,26000
2018,15,1,89,0,1,0,0,0,0,15300
2018,15,0,22,0,0,0,0,1,0,21000
2018,15,0,22,0,0,0,0,1,0,11500
2018,15,0,23,0,0,0,0,1,0,25000
2018,15,0,58,1,0,0,0,1,0,9000
2018,15,0,85,0,0,0,0,1,0,16800
2018,15,1,41,0,0,0,1,0,0,7500
2018,15,0,19,0,0,0,0,1,0,7000
2018,15,0,25,0,1,0,0,0,0,0
2018,15,0,24,1,0,1,0,0,0,26600
2018,15,0,66,0,1,0,0,0,0,10600
2018,15,0,20,0,0,0,1,1,0,3200
2018,15,1,79,0,1,0,0,0,0,8600
2018,15,0,27,0,1,0,0,0,0,29100
2018,15,1,96,0,0,0,0,1,0,0
2018,15,0,20,0,0,0,0,1,0,24000
2018,15,0,69,0,1,0,0,0,1,9300
2018,15,0,25,0,1,0,0,0,1,0
2018,15,1,19,1,0,0,0,0,0,8000
2018,15,1,19,0,1,0,1,0,0,500
2018,15,0,72,0,1,0,0,0,1,18300
2018,15,1,36,0,0,0,1,0,0,4300
2018,15,0,34,0,0,0,1,0,0,21600
2018,15,1,96,0,0,0,0,1,0,0
2018,15,1,96,0,0,0,0,1,0,0
2018,15,1,80,0,0,0,0,1,1,12600
2018,15,0,29,0,0,0,0,1,0,30000
2018,15,1,18,1,0,0,0,1,0,2500
2018,15,1,46,0,0,0,0,1,0,0
2018,15,1,33,0,0,0,1,1,0,3000
2018,15,1,96,0,0,0,0,1,0,10100
2018,15,1,62,0,0,0,1,0,0,14600
2018,15,1,18,1,0,0,0,1,0,2500
2018,15,1,64,0,1,0,0,0,0,22900
2018,15,0,21,0,0,0,0,1,0,32000
2018,15,0,23,0,0,0,0,1,0,26600
2018,15,0,96,0,1,0,0,0,0,27600
2018,15,0,24,0,0,0,0,1,0,26600
2018,15,1,19,0,1,0,1,0,0,500
2018,15,1,19,0,1,0,0,1,0,0
2018,15,0,21,0,0,0,0,1,0,32000
2018,15,1,18,0,0,0,1,0,0,2500
2018,15,0,43,0,0,0,1,0,0,4800
2018,15,0,15,0,0,0,1,0,0,0
2018,15,1,80,0,0,0,0,1,1,12600
2018,15,1,96,0,0,0,0,1,0,15300
2018,15,0,63,0,0,0,0,1,0,0
2018,15,0,20,1,0,0,0,1,0,20400
2018,15,0,24,0,0,1,0,1,0,7000
2018,15,0,23,0,0,0,1,0,0,8000
2018,15,0,21,0,0,0,0,1,0,30000
2018,15,1,96,0,1,0,0,0,0,12600
2018,15,1,20,0,0,0,0,1,0,5200
2018,15,1,19,0,1,0,0,1,0,2500
2018,15,0,47,0,0,0,0,1,0,0
2018,15,0,43,0,1,0,0,0,0,16200
2018,15,1,91,0,1,0,0,0,0,17400
2018,15,1,85,0,1,0,0,0,0,18100
2018,15,0,59,0,0,0,0,1,0,7200
2018,15,0,49,0,1,0,0,0,0,9000
2018,15,0,18,0,0,1,0,0,0,26000
2018,15,1,69,0,0,0,1,0,1,18600
2018,15,1,62,0,0,0,1,0,0,0
2018,15,0,45,0,0,1,0,0,0,16600
2018,15,1,78,0,1,0,0,0,0,7200
2018,15,1,77,0,1,0,0,0,1,8600
2018,15,1,30,0,0,0,1,0,0,80
2018,15,0,23,0,0,0,0,1,0,30000
2018,15,0,23,0,0,0,0,1,0,20000
2018,15,0,22,0,0,1,0,0,0,26000
2018,15,0,26,1,0,0,0,0,0,48000
2018,15,0,21,0,1,0,0,0,0,0
2018,15,0,20,0,1,0,0,0,0,0
2018,15,0,21,0,0,0,0,1,0,50000
2018,15,1,96,0,1,0,0,0,0,15700
2018,15,1,29,0,0,0,1,0,0,13700
2018,15,0,21,0,0,0,1,1,0,6000
2018,15,0,21,0,0,0,0,1,0,23000
2018,15,1,29,0,0,0,1,0,0,13700
2018,15,0,35,0,0,0,1,0,0,8000
2018,15,1,18,1,1,0,0,1,0,2000
2018,15,0,23,0,0,0,0,1,0,32200
2018,15,0,37,0,0,1,0,0,0,600
2018,15,0,60,0,1,0,1,0,0,0
2018,15,0,86,0,0,0,0,1,0,12400
2018,15,1,34,0,1,0,1,0,0,0
2018,15,0,19,0,0,0,0,1,0,20000
2018,15,1,90,0,1,0,0,0,0,8600
2018,15,0,25,0,0,0,0,1,0,23300
2018,15,0,18,0,0,0,0,1,0,6000
2018,15,1,38,0,0,0,1,0,0,10500
2018,15,0,80,0,1,0,0,0,0,18100
2018,15,0,35,0,0,0,0,1,0,40000
2018,15,1,18,0,1,0,1,1,0,0
2018,15,0,32,0,0,0,0,1,0,0
2018,15,0,25,0,0,1,0,0,0,0
2018,15,1,16,1,1,0,1,0,0,0
2018,15,1,96,0,1,0,0,0,1,12400
2018,15,0,40,0,1,0,0,0,1,25700
2018,15,0,31,0,1,0,1,0,0,0
2018,15,1,28,0,0,0,1,0,0,8900
2018,15,0,21,0,0,0,1,0,0,26000
2018,15,1,55,0,0,0,0,1,1,0
2018,15,0,18,0,0,1,0,0,0,26000
2018,15,0,40,0,1,0,0,0,1,25700
2018,15,0,26,0,1,0,0,0,0,8600
2018,15,0,26,0,0,1,0,0,0,30000
2018,15,0,20,0,0,0,0,1,0,50000
2018,15,1,96,0,0,0,0,1,0,10100
2018,15,0,37,0,1,0,0,0,0,0
2018,15,0,21,0,1,0,0,1,0,29000
2018,15,0,80,0,1,0,0,0,0,2400
2018,15,1,28,1,0,0,0,1,0,30400
2018,15,0,20,0,0,0,0,1,0,24000
2018,15,1,49,0,0,0,0,1,0,330
2018,15,0,26,0,0,0,0,1,0,48000
2018,15,1,96,0,1,0,0,0,0,1700
2018,15,0,26,1,0,0,0,0,0,48000
2018,15,1,19,0,1,0,0,0,0,2000
2018,15,0,60,0,1,0,1,0,0,0
2018,15,1,19,0,0,0,0,1,0,2000
2018,15,1,78,0,1,0,0,0,0,7200
2018,15,0,88,0,1,0,0,0,1,32000
2018,15,1,19,0,1,1,0,1,0,0
2018,15,1,19,0,1,0,0,1,0,2500
2018,15,0,21,0,1,0,0,1,0,29000
2018,15,1,18,0,0,0,0,1,0,3000
2018,15,1,73,1,0,0,0,0,0,0
2018,15,1,25,0,0,0,0,1,0,22000
2018,15,0,23,0,0,0,0,1,0,30000
2018,15,1,66,1,1,0,0,0,0,0
2018,15,0,87,0,1,0,0,0,0,0
2018,15,1,65,0,1,0,0,0,0,9600
2018,15,1,64,0,1,0,0,0,0,22900
2018,15,0,60,0,1,0,1,0,0,0
2018,15,1,88,0,0,0,0,1,0,16900
2018,15,0,26,0,1,0,0,0,0,8600
2018,15,1,21,0,1,0,0,1,0,6000
2018,15,0,85,0,0,0,0,1,0,16800
2018,15,0,21,0,0,0,0,1,0,32000
2018,15,1,91,0,1,0,0,0,1,38800
2018,15,1,18,0,1,0,0,0,0,0
2018,15,1,20,0,0,1,0,0,0,30000
2018,15,0,55,0,0,0,1,0,0,24000
2018,15,0,23,0,1,0,0,0,0,8400
2018,15,1,19,1,0,0,0,0,0,3000
2018,15,0,66,0,0,0,1,1,0,13000
2018,15,0,25,0,0,0,0,1,0,23300
2018,15,1,73,1,0,0,0,0,0,0
2018,15,1,25,0,0,0,1,0,0,25000
2018,15,0,20,0,0,0,0,1,0,40000
2018,15,0,40,0,0,0,1,0,0,16000
2018,15,0,36,0,0,0,0,1,0,20000
2018,15,0,15,0,0,0,1,0,0,0
2018,15,0,25,0,0,0,0,1,0,23300
2018,15,0,66,0,1,0,0,0,0,0
2018,15,0,15,0,0,0,1,0,0,0
2018,15,0,21,0,0,0,0,1,0,50000
2018,15,1,34,0,1,0,1,0,0,0
2018,15,0,22,0,0,0,0,1,0,26000
2018,15,0,84,0,1,0,0,0,0,9300
2018,15,0,40,0,1,0,0,0,0,7200
2018,15,0,20,1,0,0,1,0,0,0
2018,15,0,64,1,0,0,1,0,0,8500
2018,15,1,28,0,1,0,0,0,0,0
2018,15,0,65,0,0,0,0,1,1,19100
2018,15,1,67,0,0,0,0,1,1,66000
2018,15,1,65,0,1,0,0,0,0,7700
2018,15,0,61,0,1,0,0,0,0,47800
2018,15,1,86,1,1,0,0,0,0,11200
2018,15,1,83,1,1,0,0,0,0,34800
2018,15,0,57,1,1,0,0,1,0,65000
2018,15,1,58,1,0,0,0,1,0,23000
2018,15,0,54,0,1,0,0,0,1,38000
2018,15,1,37,0,0,0,1,0,0,25000
2018,15,1,17,1,0,0,1,0,0,0
2018,15,1,61,0,1,0,1,1,1,155000
2018,15,0,61,0,1,0,0,0,0,123000
2018,15,1,38,0,1,0,1,1,1,72000
2018,15,0,38,0,1,0,1,1,1,70000
2018,15,0,27,0,1,0,0,0,1,74000
2018,15,1,25,0,1,0,0,0,0,11000
2018,15,0,49,1,0,0,0,1,0,30000
2018,15,0,25,0,0,0,1,0,1,12500
2018,15,1,25,0,1,0,1,0,0,33000
2018,15,1,67,0,0,0,0,1,0,12000
2018,15,0,57,0,0,0,0,1,1,50000
2018,15,1,52,0,0,0,0,1,0,60000
2018,15,1,17,0,0,0,0,1,0,0
2018,15,1,38,0,0,0,0,1,1,58000
2018,15,0,38,1,1,0,0,0,0,0
2018,15,1,73,0,1,0,0,0,1,35000
2018,15,0,73,0,1,0,0,0,1,1e+05
2018,15,0,57,0,0,0,0,1,1,330300
2018,15,1,56,0,0,0,0,1,1,0
2018,15,0,72,0,0,0,0,1,1,104000
2018,15,1,62,0,0,0,1,0,1,72000
2018,15,1,52,0,1,0,0,0,1,100
2018,15,0,52,0,1,0,0,0,1,150000
2018,15,1,40,1,1,0,1,1,1,114000
2018,15,0,41,1,0,0,0,1,1,106000
2018,15,1,65,0,1,0,1,0,1,0
2018,15,0,66,0,1,0,0,0,1,150000
2018,15,1,56,0,0,0,0,1,1,0
2018,15,0,68,0,0,0,0,1,0,154000
2018,15,1,38,0,0,0,0,1,0,35000
2018,15,1,63,0,1,0,0,0,1,50000
2018,15,0,66,0,1,0,0,0,1,1e+05
2018,15,0,26,0,0,0,1,0,0,50000
2018,15,0,20,0,0,0,1,0,0,500
2018,15,0,48,0,0,0,1,0,0,35000
2018,15,1,47,0,0,0,1,0,0,61000
2018,15,0,57,0,0,0,0,1,0,10000
2018,15,1,56,0,0,0,1,0,0,0
2018,15,0,59,0,0,0,1,0,0,43000
2018,15,0,28,1,0,0,0,1,0,33000
2018,15,0,72,0,1,0,0,0,1,82200
2018,15,0,84,0,1,0,0,0,1,92000
2018,15,0,46,1,0,0,0,0,0,80000
2018,15,1,21,1,0,0,0,0,0,20000
2018,15,1,16,1,0,0,0,0,0,0
2018,15,0,39,1,0,0,0,0,1,25000
2018,15,0,71,0,1,0,1,0,0,93600
2018,15,1,36,0,1,0,1,0,0,29500
2018,15,1,35,0,1,0,1,0,0,23100
2018,15,0,26,0,1,0,1,0,0,28000
2018,15,0,17,0,1,0,1,0,0,0
2018,15,0,27,0,1,0,1,0,0,8000
2018,15,1,28,0,0,0,1,1,1,90000
2018,15,0,62,0,1,0,0,0,0,15000
2018,15,0,34,0,1,0,0,0,0,50020
2018,15,1,52,0,0,0,0,1,1,19100
2018,15,1,58,0,1,0,0,0,1,59000
2018,15,0,47,0,1,0,0,0,0,96000
2018,15,1,42,0,0,0,0,1,1,42000
2018,15,0,39,0,0,0,0,1,0,65000
2018,15,1,72,0,0,0,0,1,0,17300
2018,15,0,81,0,0,0,0,1,1,81000
2018,15,1,73,0,0,0,1,0,1,209000
2018,15,0,59,0,0,0,0,1,1,85000
2018,15,1,54,0,1,0,0,0,1,58000
2018,15,0,74,0,1,0,0,0,1,40700
2018,15,1,66,0,0,0,0,1,0,25000
2018,15,0,73,0,0,0,0,1,1,266700
2018,15,0,51,0,0,0,0,1,0,75000
2018,15,1,47,0,0,0,0,1,0,75000
2018,15,0,50,0,0,0,0,1,0,150300
2018,15,1,46,0,1,0,0,1,1,10000
2018,15,1,63,0,0,0,0,1,0,5600
2018,15,0,57,0,0,0,0,1,0,112000
2018,15,1,62,0,1,0,0,0,0,3100
2018,15,0,85,0,0,0,0,1,1,19400
2018,15,1,47,0,0,0,0,1,1,120000
2018,15,0,49,0,0,0,0,1,1,65000
2018,15,1,73,0,1,0,0,0,1,40200
2018,15,0,42,0,1,0,0,0,0,0
2018,15,1,81,0,1,0,0,0,0,14000
2018,15,1,77,0,1,0,0,0,1,12000
2018,15,1,75,0,1,0,0,0,1,33600
2018,15,1,66,0,1,0,0,0,1,35000
2018,15,0,70,0,1,0,0,0,1,24200
2018,15,0,68,0,1,0,0,0,1,66000
2018,15,1,36,0,1,0,0,0,1,30000
2018,15,1,49,1,1,0,1,1,1,63500
2018,15,0,47,0,0,0,0,1,1,73000
2018,15,1,79,0,0,0,1,0,0,24000
2018,15,0,84,0,0,0,1,0,0,24000
2018,15,1,53,0,0,0,1,0,0,34000
2018,15,1,20,0,0,0,1,0,0,0
2018,15,0,55,0,0,0,1,0,0,44000
2018,15,1,91,0,0,0,1,1,0,23000
2018,15,1,61,0,0,0,0,1,0,40000
2018,15,0,60,0,0,0,1,0,0,75000
2018,15,0,33,0,1,0,1,0,0,25000
2018,15,1,33,0,1,0,1,0,1,24000
2018,15,0,40,0,1,0,0,0,0,39400
2018,15,1,37,0,1,0,0,0,1,75000
2018,15,0,18,0,1,0,0,0,0,5000
2018,15,1,61,0,1,0,0,0,1,25000
2018,15,0,62,0,1,0,0,0,1,2e+05
2018,15,1,41,1,0,0,0,0,0,0
2018,15,0,50,1,0,0,0,0,1,72000
2018,15,1,40,0,1,0,0,0,1,70000
2018,15,0,41,0,1,0,0,0,0,1e+05
2018,15,1,77,0,1,0,0,0,0,4800
2018,15,1,34,0,1,0,1,0,1,60000
2018,15,0,34,0,1,0,0,1,1,50000
2018,15,1,43,0,1,0,0,0,0,91000
2018,15,0,54,0,1,0,0,0,1,26000
2018,15,1,15,0,1,0,0,0,0,0
2018,15,1,39,0,1,0,0,0,0,12500
2018,15,1,62,0,0,0,0,1,0,78000
2018,15,0,63,0,0,0,0,1,0,18200
2018,15,1,58,0,0,0,1,0,0,15000
2018,15,0,66,0,0,0,0,1,0,10000
2018,15,1,68,0,0,0,0,1,0,22000
2018,15,1,67,0,0,0,0,1,0,10000
2018,15,1,43,0,0,0,0,1,0,20000
2018,15,1,21,0,0,0,0,1,0,16000
2018,15,0,63,0,0,0,1,0,0,95400
2018,15,1,59,0,0,0,1,0,1,89000
2018,15,0,38,0,0,0,1,0,1,30000
2018,15,1,27,0,0,0,1,0,0,7000
2018,15,0,23,0,0,0,1,0,0,3800
2018,15,1,90,0,0,0,1,0,1,13200
2018,15,1,33,0,1,0,0,0,1,25000
2018,15,0,35,1,1,0,0,0,0,13200
2018,15,1,45,0,1,0,0,0,0,15000
2018,15,0,75,0,1,0,0,0,1,6000
2018,15,1,73,0,1,0,0,0,1,24000
2018,15,1,20,0,1,0,0,0,0,7500
2018,15,0,66,0,1,0,0,0,0,180700
2018,15,1,63,0,1,0,0,0,1,49000
2018,15,0,53,0,0,0,0,1,0,33100
2018,15,0,55,0,1,0,0,0,1,4560
2018,15,1,55,0,1,0,0,0,0,10800
2018,15,1,88,0,0,0,0,1,0,13600
2018,15,0,81,0,1,0,0,0,0,46800
2018,15,0,79,0,1,0,1,0,0,36400
2018,15,1,51,0,1,0,1,1,1,10600
2018,15,1,47,0,1,0,1,1,0,38000
2018,15,0,50,0,0,0,0,1,0,26400
2018,15,0,87,0,1,0,0,0,0,43400
2018,15,0,62,0,1,0,0,0,0,70000
2018,15,1,64,0,1,0,0,0,0,84500
2018,15,0,25,0,1,0,0,0,0,3000
2018,15,0,36,0,1,0,0,0,1,90000
2018,15,1,42,0,1,0,0,0,1,0
2018,15,0,54,0,0,1,0,0,1,62000
2018,15,1,57,0,1,0,0,0,0,7000
2018,15,1,63,0,0,0,0,1,1,157000
2018,15,0,67,0,0,0,0,1,1,53120
2018,15,1,45,0,1,0,0,0,1,30000
2018,15,0,46,0,1,0,0,1,1,60000
2018,15,1,48,0,1,0,1,1,0,0
2018,15,1,78,1,1,0,0,0,0,44800
2018,15,1,51,1,1,0,0,0,1,54000
2018,15,0,50,1,1,0,0,0,0,71600
2018,15,0,54,0,0,0,0,1,1,56000
2018,15,1,44,0,1,0,0,0,0,40000
2018,15,0,38,0,1,0,0,0,0,50000
2018,15,0,45,0,1,0,0,0,0,28000
2018,15,0,44,0,1,0,0,0,0,17500
2018,15,0,67,0,1,0,0,0,0,13300
2018,15,1,62,0,1,0,0,0,0,85000
2018,15,1,40,0,1,0,0,0,0,33000
2018,15,1,40,0,1,0,0,0,0,42000
2018,15,0,75,0,1,0,0,0,1,33700
2018,15,0,29,1,0,0,0,1,0,24000
2018,15,1,32,0,1,0,0,0,0,24000
2018,15,1,47,0,0,1,0,1,1,49000
2018,15,0,69,0,1,0,0,1,0,18200
2018,15,1,96,0,1,0,0,1,0,3400
2018,15,1,67,0,0,0,0,1,0,50000
2018,15,1,57,0,1,0,1,0,1,37200
2018,15,0,40,0,0,0,0,1,0,120000
2018,15,1,28,0,0,0,0,1,0,26000
2018,15,0,61,0,1,0,0,0,0,32000
2018,15,1,57,0,0,0,1,1,0,77000
2018,15,0,29,0,1,0,1,1,0,33000
2018,15,1,25,0,1,0,1,1,0,30000
2018,15,0,64,0,0,0,0,1,1,25800
2018,15,1,63,0,1,0,0,0,1,17400
2018,15,0,71,1,0,0,0,1,0,24000
2018,15,1,57,0,0,0,0,1,0,19500
2018,15,0,34,0,0,0,0,1,0,56000
2018,15,1,88,0,1,0,0,0,0,27000
2018,15,0,63,0,1,0,0,0,0,27600
2018,15,0,59,0,1,0,0,0,0,70000
2018,15,1,51,0,1,0,0,0,0,46100
2018,15,0,19,0,1,0,0,1,0,0
2018,15,1,45,0,1,0,0,0,1,64000
2018,15,1,65,0,1,0,0,0,0,1300
2018,15,0,77,0,1,0,0,0,0,2000
2018,15,1,77,0,0,0,0,1,1,10700
2018,15,1,72,0,0,1,0,0,1,81280
2018,15,0,83,0,1,0,0,0,0,33600
2018,15,1,74,0,1,0,0,0,0,32400
2018,15,0,34,0,0,0,1,1,0,40000
2018,15,1,42,1,0,0,0,0,1,0
2018,15,0,65,0,1,0,1,0,0,27800
2018,15,1,42,0,1,0,0,0,0,15900
2018,15,1,19,0,1,0,1,0,0,25400
2018,15,1,46,1,0,0,1,1,1,78400
2018,15,1,18,1,1,0,1,1,0,0
2018,15,1,70,0,0,0,1,1,0,13200
2018,15,0,72,0,0,0,1,1,0,48000
2018,15,0,49,0,0,0,0,1,0,45000
2018,15,1,40,0,0,0,0,1,0,60000
2018,15,1,57,0,1,0,0,1,0,36000
2018,15,0,23,0,1,0,0,1,0,8000
2018,15,0,41,0,1,0,0,0,1,61250
2018,15,1,41,0,1,0,0,0,1,55250
2018,15,1,36,0,0,0,0,0,0,55000
2018,15,0,40,0,0,1,0,0,1,60000
2018,15,1,61,0,0,0,1,0,0,70000
2018,15,1,37,0,0,0,1,0,0,42000
2018,15,1,92,0,0,0,1,0,0,33600
2018,15,0,16,0,0,0,1,0,0,0
2018,15,1,48,0,1,0,0,0,0,13380
2018,15,0,49,0,1,0,0,0,0,21100
2018,15,0,43,0,1,0,0,0,0,50000
2018,15,1,74,0,1,0,0,0,0,14400
2018,15,0,53,0,1,0,0,0,0,0
2018,15,1,16,0,1,0,0,0,0,2000
2018,15,1,16,0,1,0,0,0,0,0
2018,15,1,17,0,1,0,0,0,0,2000
2018,15,1,37,0,1,0,1,0,0,70000
2018,15,1,17,0,1,0,1,0,0,1000
2018,15,1,15,0,1,0,1,0,0,0
2018,15,0,32,0,0,1,0,0,0,40000
2018,15,1,31,0,0,1,0,0,0,40000
2018,15,1,46,0,0,0,1,0,0,55000
2018,15,0,45,0,0,0,1,0,0,70000
2018,15,1,26,0,0,0,1,0,0,18000
2018,15,1,67,1,0,0,0,1,0,8400
2018,15,0,72,0,1,0,0,0,0,34000
2018,15,0,52,0,0,0,1,1,0,33000
2018,15,1,59,0,1,0,0,0,0,0
2018,15,1,57,0,0,0,0,1,1,0
2018,15,1,26,0,0,0,0,1,0,0
2018,15,1,25,0,0,0,0,1,1,57000
2018,15,0,79,0,1,0,0,0,0,63500
2018,15,1,79,0,1,0,0,0,0,11800
2018,15,0,49,0,1,0,0,0,1,30000
2018,15,0,36,1,0,1,0,1,0,30000
2018,15,0,19,1,1,1,1,1,0,10000
2018,15,0,38,0,0,0,0,1,1,45000
2018,15,1,32,0,0,0,1,1,1,55000
2018,15,0,62,0,0,0,1,0,1,37000
2018,15,1,60,0,0,0,0,1,0,0
2018,15,0,80,0,0,0,0,1,1,282000
2018,15,1,80,0,0,0,0,1,0,29200
2018,15,1,38,0,0,0,0,1,1,51000
2018,15,0,37,0,0,0,1,0,0,54000
2018,15,0,72,0,0,0,0,1,1,770
2018,15,1,62,0,0,0,0,1,0,30300
2018,15,1,48,0,1,0,0,0,1,70000
2018,15,0,50,0,0,0,0,1,1,95000
2018,15,0,53,0,1,0,1,0,0,60000
2018,15,1,58,0,1,0,0,0,0,37020
2018,15,0,35,0,1,0,0,0,0,40000
2018,15,0,39,1,0,0,0,0,0,58000
2018,15,1,39,1,0,0,0,0,0,0
2018,15,1,20,1,0,0,0,0,0,21600
2018,15,1,16,1,0,0,0,0,0,0
2018,15,1,30,0,1,0,0,1,0,0
2018,15,0,29,0,1,0,1,0,0,86000
2018,15,1,26,0,1,0,1,1,0,4800
2018,15,0,26,0,1,0,1,1,0,30000
2018,15,0,67,1,0,0,0,0,1,710000
2018,15,0,54,0,1,0,0,0,0,54000
2018,15,1,55,0,1,0,0,0,0,50000
2018,15,0,29,0,1,0,0,0,0,30000
2018,15,1,16,0,1,0,0,0,0,0
2018,15,0,63,0,0,0,0,0,0,0
2018,15,0,52,0,1,0,0,0,1,80000
2018,15,0,44,0,1,0,0,0,0,120000
2018,15,0,59,0,0,0,0,0,0,12900
2018,15,0,41,0,1,0,1,0,0,80000
2018,15,1,43,1,1,0,0,1,0,20000
2018,15,1,18,1,1,0,1,1,0,0
